,member_id,work_id,age_match,annualpay_match,pref_match,occupation_match,exp_match,licentiate_match,gender_match,Y_prob,Y_prob_prehire,Y_prob_entry_prehire
0,109873,19140,-2.0908613938369025,-0.5968995558603702,0.04889440096705573,0.2280453919894857,0.14873258207976106,0.09911099734739573,1,0.4857474472631586,0.28970727716314704,0.14072457033555905
1,109873,50152,-2.0908613938369025,-1.1446079675997411,0.04889440096705573,0.2280453919894857,0.06875238727711584,0.09710297483127807,1,0.4638762744646071,0.26870054875873756,0.12464380950479868
2,109873,73448,-0.3789617913198708,-0.41433008528058,0.03877274032312792,1.0,0.05497493452490016,0.09710297483127807,1,0.6396305057288925,0.4921186703424193,0.31477411398975175
3,109873,26023,-1.0209241422637576,-1.0228949872132145,0.0431036392229827,1.0000000000000002,0.31660623106828617,0.12012424422360285,1,0.6334060105912892,0.4891747917728357,0.30984625333865645
4,109873,80706,-1.7342156433125209,-0.718612536246897,0.03781233278744345,0.2280453919894857,0.06875238727711584,0.12012424422360285,1,0.4924668251270396,0.31606929194670497,0.15565364072514518
5,109873,37526,-2.447507144361284,-1.1446079675997411,0.04136040273215003,0.29248781803072804,0.06875238727711584,0.09710297483127807,1,0.5150306498580115,0.23024662401254464,0.1185840683927941
6,109873,94631,-2.0908613938369025,-0.9011820068266874,0.04889440096705573,1.0000000000000002,0.06875238727711584,0.09710297483127807,1,0.6854680007508702,0.26870054875873756,0.18418562795831356
7,109873,87658,-1.3775698927881397,-0.6455847015851607,0.0431036392229827,1.0000000000000002,0.28092358839616305,0.12012424422360285,1,0.6685888980219948,0.42686157623037035,0.28539491085979507
8,109873,101493,-1.7342156433125209,-0.41433008528058,0.06992044016154092,0.0,0.14873258207976106,0.09710297483127807,1,0.3742253056356379,0.3333273406618849,0.12473952593590827
9,109873,83958,-2.0908613938369025,-0.7855546986743938,0.04136040273215003,1.0000000000000002,0.3272509005094158,0.12012424422360285,1,0.6970549276341187,0.34371873162145494,0.23959083559688435
10,2665615,19140,0.1203422594142634,-0.5968995558603702,0.06992044016154092,0.2726069518125906,0.0,0.10007935826592088,1,0.3533356725648021,0.5471452754025025,0.19332594387499707
11,2665615,84527,0.8336337604630266,-0.718612536246897,0.06992044016154092,1.0,0.0,0.1220996484407271,1,0.5194516373455951,0.6509321868976589,0.3381277902849378
12,2665615,82247,0.8336337604630266,-1.0228949872132145,0.06992044016154092,0.2726069518125906,0.025,0.1220996484407271,1,0.3075122024614019,0.6581664490878708,0.20239421434521127
13,2665615,61378,0.4056588598337687,-0.718612536246897,0.06992044016154092,0.2726069518125906,0.0,0.1220996484407271,1,0.3413770812803907,0.5929820458688472,0.2024304800703818
14,2665615,34172,0.1203422594142634,-0.8403255166334239,0.06992044016154092,0.2726069518125906,0.025,0.1220996484407271,1,0.3490663488979177,0.5606367186504888,0.19569941243743524
15,2665615,28436,0.4056588598337687,-1.0228949872132145,0.06992044016154092,0.29248781803072804,0.025,0.1220996484407271,1,0.332630547843807,0.6006805408312896,0.19980469737582615
16,2665615,100829,0.4056588598337687,-0.9011820068266874,0.06992044016154092,0.0,0.0,0.11441217786318553,1,0.2665108429299141,0.5910756573537584,0.15752807167670324
17,2665615,86349,0.476988009938645,-1.0228949872132145,0.06992044016154092,1.0,0.0,0.0995877081000802,1,0.5165600929324099,0.5973250745891613,0.30855429604063583
18,72499,19140,-1.4488990428930155,-2.625449228969152,0.06091776651285881,0.2726069518125906,0.0,0.12354730504347833,1,0.36769823378589134,0.3336296521183712,0.12267503382252645
