"work_id","work_licentiate_id"
58248,297
68636,297
61436,297
57916,297
64473,297
58358,297
59122,"492,494,495"
59411,490
74240,517
74442,490
80572,"516,519"
80684,297
76393,297
76452,507
76561,490
61552,"297,518"
62302,"159,160,161,166,167,168,169,297"
62477,"166,167,297"
71512,385
72902,516
72800,490
73030,490
65915,297
66324,"6,7"
58324,515
66339,"494,495,515,516"
70314,297
67141,297
68216,"384,385"
65967,"248,249"
64872,"384,385"
64637,297
64934,"40,297"
65174,297
62530,522
62828,519
63309,"209,210,297"
63402,297
66693,297
73093,297
60235,297
67024,1993
12938,544
68998,297
66994,297
67133,490
71340,297
70552,541
71596,297
72182,297
65630,"509,510,511"
68315,59
68240,490
68349,297
67242,297
67707,"501,502"
67487,490
67482,297
72160,490
72335,297
72215,490
72357,368
66895,297
67332,366
66127,386
69089,365
68731,"6,209"
68812,297
65293,504
65876,297
62555,"166,167,168"
74593,516
74431,"515,516,521"
74464,490
74707,511
74708,510
74885,"515,516"
69170,"297,501"
62092,297
61978,516
62373,42
62087,297
62599,167
80973,"297,1184"
76742,297
76679,"494,495"
76660,490
76790,490
76735,"27,28,40,41,42,47,48,49,50,51,189,729,732,733,734,735"
72969,494
73541,336
73191,"297,494,495,501,502,508,509,511"
59466,"297,515,516"
59382,297
57093,"47,48"
60158,297
60178,"492,494"
62592,297
62977,297
73107,517
67620,297
66516,544
66367,297
67208,297
67333,368
18104,297
70736,297
71302,297
68126,"501,297"
66524,297
66607,297
32355,297
15512,297
63552,297
72681,"494,495"
73054,297
67389,"297,1184,522"
67142,297
61067,334
61068,334
68641,297
56378,"3,4,6,7"
67495,"27,28"
67292,"28,297"
67498,297
70418,490
70319,"297,516"
51994,297
66479,"494,495,516,522"
66215,"297,1184"
66467,"494,495"
55881,"297,334"
72355,297
68724,"516,519"
68153,297
69137,"297,1184"
72383,"51,297"
72441,490
72336,297
57895,297
67728,514
68056,"27,28,40,41"
66749,"28,40,41"
67091,297
67254,519
67434,297
67143,297
69171,"297,516,522"
69544,360
69572,297
74994,"494,495"
75299,"365,366"
75060,490
75243,297
75353,"494,495"
81166,297
81646,297
69708,360
69812,297
70948,297
71077,"28,297"
76692,297
76884,490
76965,490
77111,"297,298"
77000,2069
77143,297
62422,297
62710,"297,544"
62799,297
73724,"297,519"
73394,297
73392,490
73519,"48,47"
73739,297
73515,"297,1184,490"
73700,28
74028,297
60337,297
60374,517
60728,297
63840,"535,536,1757,1761"
68718,366
68424,297
68858,348
68725,516
66719,297
64070,"334,297"
67119,297
64013,"297,1184"
41235,"297,1184"
68438,"297,542,27,28,40,41"
73221,297
73738,297
63634,"356,491"
66426,490
60614,334
68694,"297,494"
58846,297
63952,297
64317,515
68891,297
69256,297
70531,"365,366"
70237,544
70478,490
70748,386
61442,"27,40"
61975,"362,297"
67891,"297,542"
28965,297
72495,"297,511"
57558,297
72871,297
73009,297
73217,297
69890,"297,515,516,521,522"
69948,297
69786,"297,519"
68351,297
68454,"297,1184"
40055,297
67798,490
66405,297
70048,"365,366"
70357,"487,488,490,492,493,494,495,501,502,508,509,510,511,512,515,516,517"
66653,297
66593,"297,494"
71523,297
71488,297
71339,297
71476,297
74428,"27,28,297"
75447,"297,494,495"
75594,365
75595,521
75702,490
75540,490
81627,167
81793,297
81615,"297,1184"
81744,"297,359,360"
77269,297
77413,490
77778,297
77445,393
77589,297
63315,"40,41,297,334"
62675,519
63709,297
63968,"297,1184"
73437,"494,495"
73628,"494,495"
73730,494
73811,297
73792,"516,518,519,522"
60104,297
60954,360
61229,"297,519"
61353,297
61371,297
61251,510
12937,297
40022,28
73779,"494,495"
72598,"297,544"
72673,297
67166,"297,1184"
68403,"494,495,516,518,519"
68853,"492,494,495,516,518,519"
48020,"281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296"
69908,297
68892,297
68021,"297,303,542"
73972,297
73762,"303,542,543"
72566,297
68656,"384,385,386"
69423,297
69159,"494,495"
69893,517
69944,297
40088,171
65106,517
65411,"297,494"
65638,297
68827,47
68476,297
70897,297
69880,297
71041,297
71914,297
29653,297
73194,297
73478,297
69112,297
69348,386
68470,297
68429,366
68629,297
68381,297
68736,167
72772,297
72848,360
73449,336
70047,"365,366"
70481,489
70341,509
70612,"487,492,493,494,501,502,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,527,528"
66320,"494,495,501,502,508,509,511"
68487,297
36631,41
68838,297
45379,"384,385"
68394,189
71295,297
71441,"297,385"
71176,"297,1184"
66349,"297,515,516,521,522"
44169,297
75805,490
75810,"494,495"
82249,"297,1184"
77779,297
78019,385
72303,490
71870,297
72270,297
72271,297
72352,297
74534,517
74432,"297,522"
74507,491
63837,"494,495"
64230,522
64367,297
32882,297
74566,363
61469,297
62246,297
72452,490
64988,297
65269,297
69366,297
69325,"297,385"
61752,"27,28,297"
70238,544
70528,490
68212,297
59168,297
68306,297
69677,297
50851,297
70340,509
74132,297
74603,297
74444,490
74054,297
69889,"297,515,516,521,522"
70626,"297,1184"
70337,"544,297"
70840,368
63311,297
65839,297
43617,"392,393,517"
60906,"501,502"
67719,"501,502"
67791,297
29901,297
41647,"209,210"
68659,297
69350,386
62973,297
63070,368
63567,297
63499,502
74536,517
63430,"27,28,40,41"
70045,368
63916,517
68510,297
69298,297
69177,506
69314,"166,167,168,582,583,584,297"
68745,297
69075,297
69178,"494,495"
75997,297
76177,490
76392,"3,4,5,6,7,21,30,39,149,150,151,152,156,209,210,212,244,245,246,247,248,249,251,768,769,770,297"
76386,490
73723,"297,501"
70740,297
70527,502
51035,"27,28"
70369,"510,511,515,516,527"
68667,"297,1184"
78341,297
78299,40
78461,297
74965,490
75288,297
74689,"515,516,519"
74803,"297,519"
74696,490
74557,297
72133,489
72163,297
72108,297
72174,"297,1184"
68278,494
68275,519
72677,297
71301,297
71038,297
70973,297
72523,"516,518,519,297"
61695,297
65481,"297,1184"
68366,"27,28,297"
66762,"297,27,28,40,41"
68287,"297,511"
67910,297
68997,298
74353,366
74490,"27,28,40"
74638,297
74582,"297,384,385"
74823,"494,495"
62803,"297,1184"
52609,297
65046,504
65164,"384,385,386"
65549,297
70046,368
66325,297
70470,40
70352,297
70384,297
71047,297
71289,490
72409,"297,298"
72445,297
72596,297
68873,368
70526,501
66517,297
68206,297
68426,"166,167,168,297"
66767,"166,167,297"
67730,"41,48,297"
14306,"202,203,204,205,206,207,208,297"
70295,297
70355,297
70944,517
70751,297
70640,297
70966,519
74472,297
74819,386
74710,"297,504"
71120,297
71642,297
68199,297
76676,517
76475,490
76625,297
76659,490
61963,"166,167,297"
63850,385
63841,167
64290,297
69933,297
70382,297
82719,"297,1184"
37526,"297,1184"
82823,297
73479,297
45634,297
73481,542
73006,366
73560,297
73687,297
73917,511
78641,"297,1184"
77388,"613,614,615,616,617,618,619,699,700,701,702"
71130,"297,494"
71093,297
71520,"16,54,104"
75025,490
73842,"544,297"
75362,"297,490"
75172,297
75061,490
75146,"516,519"
75087,"297,490"
75171,490
70403,33
70900,297
70971,297
72813,297
73119,490
73600,"297,490"
72999,"297,1184"
72477,360
72797,297
72624,"42,47,48,49,50,51,63,189,248,249,273,737,741,748"
68234,297
68642,297
64155,297
69215,360
69022,377
72690,519
73277,490
71707,297
71791,"27,28,40,41,297"
47136,494
69398,"297,334"
71928,297
68904,297
68689,494
70028,297
70240,490
74950,366
74996,297
75059,"494,495"
75189,490
75347,297
66032,297
68415,297
71091,297
72180,297
72457,297
71356,385
63304,297
63188,297
29351,368
63340,"210,297"
63296,297
47138,297
71493,490
71816,"297,494"
70943,378
72145,"297,1184"
72880,297
13662,297
66399,297
64534,"384,385,386"
69547,"210,297"
69550,297
69633,297
70144,303
71076,334
71190,498
71608,"297,1184,27,40"
65410,490
68801,"297,501,502,508"
69195,297
69374,297
74672,"518,519"
74660,490
74846,297
65111,297
74716,297
71491,297
64779,297
71808,"297,490"
70801,360
70746,297
71416,297
71307,360
76749,490
76844,"494,495"
77059,297
76913,297
58296,297
70735,297
71828,297
50478,334
64235,297
64666,297
65104,494
70967,297
70324,386
82979,"385,386"
82838,297
81762,297
78308,"297,298"
78861,"297,1184"
25913,297
75317,490
75638,"518,519"
75597,494
75607,297
75345,490
75336,491
63050,297
75488,504
75368,"27,28"
74033,297
73626,360
71720,297
71770,297
71800,517
73356,386
44203,297
71246,40
72454,297
72229,385
71818,501
72224,297
69312,"297,516"
70375,297
72548,490
72747,297
69622,297
69903,"297,303,542,543"
70301,297
62125,297
75365,"297,1184"
75340,"515,516,518,519"
75506,490
75525,"297,1184"
72903,516
72981,297
72958,360
73005,"384,385"
72023,"27,28,40,41,297"
72897,385
73915,"27,28"
73369,297
69885,517
66931,297
60216,297
67787,297
67494,360
66803,"297,516"
66706,297
70193,490
71714,511
71856,"105,297"
71938,297
74941,519
74988,"494,495"
75292,490
75427,297
73918,509
72234,297
70165,297
72161,490
72155,490
71874,297
71781,"297,1184"
71771,297
69623,297
69997,297
70550,"384,385,386"
56168,297
68733,297
68950,297
68894,297
68935,297
72170,517
72273,490
72467,297
72805,"297,1184"
77172,490
75521,297
77407,522
83371,"167,297"
64082,368
79004,"4,297"
78803,297
79136,"297,515,516,518,1184"
75734,494
75988,"297,1184,490"
65552,334
65262,"297,298,301,542"
71654,517
71597,297
72165,297
71872,297
73746,"501,502"
74492,517
74187,517
75904,490
75944,"365,492"
75804,"518,519"
73891,297
74066,334
73510,"297,509,511"
73617,"509,510"
73607,42
73871,490
72263,297
41683,297
62603,368
70183,297
70292,362
72190,"27,28,29,40,41,42,43,47,48"
72414,490
75791,490
75766,490
75726,"297,516,519"
75743,297
73540,"297,1184"
72949,297
72773,297
70461,"297,1184,28"
38618,297
70363,297
70415,297
73439,297
73499,"297,1184"
72622,"490,297"
72620,490
73206,297
73213,386
73616,"509,510"
73574,366
73657,519
74220,297
67596,"6,7,209,210"
27314,297
70201,297
71121,297
70932,368
75396,"494,495"
75097,522
75797,27
75544,490
75882,"494,502,508,514,515,517,521"
75722,490
64452,297
72862,490
71985,"297,515"
65958,297
72358,297
66996,386
64244,"384,385,386"
67146,297
67480,297
72468,297
72465,297
83813,"297,1184"
70164,297
72362,"6,7,75,209,210,248,249"
77722,297
79290,297
79529,"7,297"
79617,519
79633,"385,386"
79628,"297,1184"
70510,431
70347,297
70307,297
69977,297
69811,297
76332,494
76328,"494,495"
76503,490
76349,490
76690,"332,334"
76095,490
75902,297
75960,"297,490"
76136,494
75934,490
76298,297
72417,297
73138,297
66458,385
66694,297
73530,"494,495"
74052,42
74479,"297,494,495"
72382,490
72719,334
72995,297
74680,487
74924,297
74352,521
74355,368
71078,"297,334"
71303,297
71067,"3,4,5"
20894,"297,301,542,1182,1184"
76039,517
76192,"494,495"
75981,490
76094,"501,502,509,510,511"
72171,"166,167,168,297"
72453,490
72494,297
72708,494
73237,"297,6,7"
73134,490
73456,297
73037,"166,167,297"
73459,297
72777,490
73517,"384,385"
73441,297
72501,297
25071,297
73402,297
73447,535
73823,297
69968,297
74295,"297,494"
74497,517
70933,366
71489,297
72276,"28,297"
72280,297
71311,297
71477,519
71569,490
73618,"509,510"
74427,297
74469,494
68334,"297,1184"
76035,297
76172,1935
75870,"27,28"
76041,297
73270,297
73599,490
73304,"384,385,297"
73097,490
72672,297
72451,490
72475,490
72261,490
72490,297
72497,360
72479,297
65069,297
61772,297
77917,508
77415,"297,298"
28044,494
67653,297
67875,297
72492,297
72339,494
72840,297
72423,297
72676,301
72807,297
83682,"167,297"
84176,297
84081,297
83951,"27,28,40,41"
79786,297
78524,297
80151,297
79361,"297,1184"
76334,"494,495"
76492,523
76304,"297,1184"
76424,368
70477,490
56654,297
71341,297
74407,519
74418,301
74437,494
74692,494
67621,494
69945,297
71288,297
70813,504
72841,297
73133,490
72816,519
72697,490
73248,297
66682,"40,41,47,48"
72794,297
73514,490
73786,"297,1184"
72843,"41,297,48"
72758,490
73136,297
73095,297
73043,491
73041,297
73225,490
73358,359
73361,"27,40,47,248"
73737,297
73576,516
12672,368
74310,297
40106,"359,360"
73214,365
73275,"297,494"
73038,297
73705,297
72614,494
73332,"297,1184"
73189,297
72824,297
71494,490
58009,"73,165,166,167,168,169,210,297"
71681,490
72140,517
72277,"297,1184"
73725,"297,494"
73244,490
73518,"40,41,297"
73211,"516,519"
73496,"27,28"
72284,"297,516"
70977,297
72143,490
72283,301
71871,297
70004,"297,1184"
74499,517
74053,490
74186,542
69163,522
66586,517
69943,"27,28,40,41,47,48"
72839,490
72688,490
72879,297
76537,297
76780,494
76462,297
76720,297
76842,297
74738,"494,495"
75235,297
75222,"516,519"
75395,297
72962,"47,48"
67083,"427,428,429,430"
66469,297
67894,"297,542"
68108,490
68646,297
68529,"297,494,495,501,502,509,511"
68799,"297,494,495"
72536,297
72970,"516,519"
29548,297
72869,"27,28,40,41"
72854,522
72887,490
72867,"27,28"
73218,297
73234,297
72325,490
72407,"516,519"
73159,297
73812,297
73744,516
73776,"297,334"
73990,297
73528,297
73529,515
73854,297
74685,297
74646,297
74539,"297,516"
74494,"494,495"
74876,297
71713,510
71875,297
68392,"27,28"
72030,297
72146,"27,28,40,41,47,48,297"
71708,297
71705,"490,1184"
73278,"517,392,393,394,395"
73273,"3,4,5,6,7,27,28,29,30,32,33,40,41,43,49,50,70,209,210,248,249,297"
67479,297
67293,"28,297"
67483,48
67361,"297,522"
72645,385
72298,297
72963,"297,1184"
72359,"1132,1133,297,1184"
76612,490
75939,297
76775,492
72951,"494,495"
73426,"297,494,495"
75076,490
75073,490
75058,"516,519"
75144,490
75127,"297,490"
75232,"516,518,519"
73706,297
73482,7
73433,"297,490"
73502,494
73060,297
70852,297
73391,494
73272,"3,4,5,6,7,27,28,29,31,32,33,40,41,43,49,50,70,209,210,248,249,252,297"
73728,297
75527,"384,385,386,283,284,293"
75375,"297,168"
75289,490
75558,494
73726,297
71965,"27,40"
73913,"297,334"
73464,490
73610,297
73354,297
73445,297
72868,"27,28,40,41"
52343,297
74476,517
74511,303
73980,"494,495"
74614,297
74784,297
73535,"494,495"
73660,"297,522"
74246,490
71415,297
72649,"465,467"
72606,494
73113,297
74227,"494,515,517"
74328,516
74408,"494,495"
70350,"297,494,495"
74085,368
74243,"494,495"
74826,"297,495"
74711,1761
74922,"297,385"
75155,"516,519"
72659,297
73118,517
73314,297
66913,334
66717,297
66769,297
69088,297
68897,"27,28,40,41,297"
69241,490
69618,297
30120,"297,334"
72850,360
72830,297
73151,297
73201,297
73303,297
73345,490
73104,517
73117,517
73608,"357,358"
73384,297
73463,"297,1184"
73313,297
73480,297
75463,501
75201,"384,385,386"
73661,"516,519"
73670,"494,495"
73274,"495,297"
73276,490
73457,297
73493,517
48767,"297,326,327,334"
74681,"494,495"
74356,519
74538,"494,495"
74433,515
74401,490
74713,490
72664,297
72405,297
71940,368
72139,297
72272,297
73494,"40,41"
75257,297
75420,504
68319,368
73556,40
73679,490
73831,490
74529,502
74421,490
74420,490
76008,"297,1184,490"
75912,490
75900,297
73524,490
73555,47
73870,490
60708,517
74185,"494,495"
74526,368
73460,297
75637,516
75688,"494,495"
73132,490
73135,490
73329,297
73069,297
72948,386
73557,297
73745,"494,495"
73846,494
74481,517
73945,297
73966,"297,1184"
74003,297
73656,494
67753,297
73766,544
73975,522
74045,517
74088,"516,519"
72691,"297,334"
72595,297
72844,490
43304,"47,48"
74395,303
76147,"494,495,501,508,515,516,517,519"
76539,385
76378,490
76596,297
76581,1786
74910,494
74847,"297,501"
74888,490
74870,490
74514,498
74725,27
74744,297
74812,297
75086,494
71046,490
71458,297
68210,297
73952,488
74542,517
74074,"463,466,480,483"
74207,297
76637,490
76606,490
76753,"384,385,377,379,387,326,327,328,329,334,337,338,1269,1270"
77006,"28,40,41"
77211,297
74162,297
74637,"297,1184"
74776,"297,542"
76869,368
76860,"298,1184"
76815,490
67045,"40,41,47,48"
62970,297
73324,297
73360,490
74183,297
73680,490
73241,47
72771,"297,303"
72889,"494,516,519,1770,1779,1780"
72578,297
72301,297
73082,"48,297"
74890,490
75019,297
75210,490
75178,"494,495"
74699,297
75487,507
75557,41
75508,490
75582,"297,1184"
75549,297
73454,297
73969,"297,492,494"
74533,517
68382,297
73676,"297,494,495"
74294,"297,501,502"
74000,297
74136,"27,40,297"
74143,297
75608,297
75661,516
74714,360
74409,297
47422,297
74470,"501,502"
74265,490
74194,297
74369,297
74656,297
74394,490
73326,297
75296,490
75464,519
74960,"297,1184"
75729,"297,494"
72502,28
72218,"201,318"
68101,"27,28,29,297"
71350,360
52070,"27,28,40,41"
73538,490
73506,487
68886,355
73621,"297,492,494"
73816,490
73860,297
74084,297
72819,516
73590,297
73192,"297,515,516"
73283,490
73504,297
56305,517
72609,"40,41,47,48"
74049,"494,495"
74311,51
74382,"297,501"
74371,359
69085,297
74154,488
74835,"1934,1935,1936"
73807,297
74598,490
66862,297
76154,517
76400,297
74384,"297,494,495"
74498,506
74357,"494,495"
74595,"27,28,40,41"
74561,48
74821,"501,502,509,511"
74325,297
72200,519
74694,"501,502"
74691,519
74594,"518,519"
74435,495
73949,504
74528,334
71079,"297,334"
76228,490
72483,297
72990,297
72629,490
72842,"297,1184"
73405,297
68455,"297,1184"
68563,"297,1184"
29538,"334,297"
73553,"47,48"
74285,490
73873,297
74471,517
73979,522
74525,297
74195,297
74439,517
74385,297
73567,297
73509,297
73993,"297,436,437"
73822,297
72817,519
72940,490
72973,297
72950,"303,542"
70088,"501,502,509,511"
70326,"27,28,33"
70688,385
70676,297
74906,543
75018,297
75094,"104,105,297"
74874,504
75036,297
75150,490
75008,498
74822,"516,518,519"
74883,490
75363,297
75002,519
74326,297
40062,"431,454"
74399,297
74800,297
73124,297
72954,519
73262,"297,494,495,1184"
68655,297
69302,517
72412,297
44712,297
70889,"518,519"
71189,498
71094,297
75398,"297,518,519"
75027,297
75478,"28,40,297"
75714,490
75410,"516,518,519,520"
75000,360
75601,"297,492,494"
75451,490
72634,"494,515,516,517,518,519,522,527,530"
75459,"516,519"
74921,490
74933,297
75301,490
75238,494
73491,"494,495"
35624,297
69258,"1132,1133,297,1196"
69546,210
70044,368
72429,167
72977,"368,297"
73052,297
73081,"28,297"
72509,297
73729,297
73498,"297,1184,52,27,28,40,41,42,47,48,51"
73511,"494,495"
73603,490
72193,297
76170,297
76027,490
76227,490
75610,297
60159,297
75830,297
75803,297
75895,297
75330,297
75421,488
75338,490
75444,522
66997,297
75390,490
75268,490
73503,379
73505,487
73436,"516,518,519,520"
70233,297
70140,297
70365,297
73029,522
72732,490
73269,297
72806,210
73013,"297,515,516"
72890,"494,495"
73534,"494,495"
73659,"297,494"
73950,488
73065,"392,393,394,395,396,397,398,399,514,515,517"
74489,517
76494,490
76931,297
75874,490
76006,490
75869,297
71122,297
73893,490
74482,504
74164,490
74262,490
69518,297
76750,"494,495"
76772,501
76648,490
76786,"297,1184"
77140,297
76453,"494,495"
76827,297
76554,301
76703,"494,517"
71338,297
71463,490
74473,297
74434,516
76200,297
76522,"515,516"
77386,"518,516"
77044,"297,490"
76893,490
76975,"494,495"
77138,494
77299,490
77766,494
77706,201
78164,297
78252,297
78140,1184
78580,519
78343,297
78538,"297,516,518"
78806,297
64902,297
79191,511
79601,"1900,1915,1916,1917,1918,1993,2026"
80043,297
80044,297
67956,"28,297,1184"
80197,360
79817,297
75312,33
81003,"297,1184"
81399,506
81431,522
81819,"297,1184"
81908,297
81729,"27,28,29"
81381,297
82082,"516,518,1184"
82298,517
80782,368
76375,"297,1184"
74531,"297,1184"
82718,"47,48"
82634,297
82791,510
82621,"1983,1984,1985"
82882,297
83210,"297,1184"
83263,297
83421,297
83691,297
83013,1184
83840,297
84082,"297,1184"
83544,297
84327,297
71657,297
84752,297
84704,"297,1184"
84179,"297,1184"
84776,"297,1184"
84780,"297,1184"
84990,379
85110,"297,1184"
85591,"1965,1999,2002,2008,2009,2010,2016,2018,297"
86076,297
86333,"297,1184"
86215,"297,1184"
85996,"303,542"
86495,"297,1184"
86342,"297,542"
86908,"297,1184"
87018,297
86468,27
87222,"297,1184"
87138,297
87793,"297,1184"
88172,"297,1184"
88694,"297,1184"
88815,297
88333,297
88959,"297,1184"
89430,297
89505,297
89461,"297,1184"
89772,"1184,297"
88063,"297,1184"
90102,"3,4"
90418,"297,1184"
90799,"3,4,5,6,297,1184"
90924,334
91004,"297,1184"
91112,"297,1184"
91351,297
91388,"514,515,516,521,1794"
89807,"514,521,1839"
91593,"297,393,394,395,515,517,519,521,1184"
91837,"297,1184"
92217,297
89085,431
92400,517
34771,297
92629,"297,1184"
79818,297
93765,"297,1184"
93926,"167,297"
94151,"297,1184"
94146,"297,1184"
94360,297
95462,297
95941,"297,1184"
96050,"384,385"
96448,"1699,1700,1701,1702,1703,1704,1705,1706"
96501,504
96685,"515,516,521,522"
97213,297
97328,"297,1184"
97451,"297,1184"
97548,297
97857,"297,1184"
98051,360
98972,297
91083,297
99509,"297,1184"
99724,297
73559,297
76324,501
76423,297
76436,"297,494"
76532,"297,1184"
76551,297
76969,"494,297"
76575,"297,1184"
76789,494
77153,297
76903,"297,1786"
76989,487
76955,494
75460,297
77263,516
76235,297
77717,"297,348"
77563,501
77982,297
78276,"492,494,495"
56014,297
76564,487
78283,297
78809,297
60049,297
78917,511
78853,297
78795,"492,494"
78452,"496,497,515,516,518,519,521,522,524,525,536,1770,1771,1776,1779,1780,1781,1794,1819,1842,1890,1891,297"
78857,"297,1184"
83621,508
84285,"297,1184"
84626,297
79387,360
79607,297
79822,297
80468,"297,1184"
80523,297
76777,"297,494,495"
79816,"297,1184"
78783,297
78926,297
79010,297
79058,297
79141,"27,28,43,51,189"
77434,517
76794,490
77353,297
46886,297
77273,"297,490"
75477,297
84373,297
84633,"297,1184"
84725,"494,517"
84948,"297,1188"
84862,"334,297"
84778,"297,1184"
85116,1851
78731,"385,386"
80923,510
81018,297
79430,"297,542"
79434,1184
80812,297
80817,297
80862,"297,1184"
75513,297
77612,"27,28"
77442,42
77458,297
77701,297
85108,297
85574,"1184,297"
80937,1776
79370,297
81473,297
77561,508
74459,"297,542,543"
76151,297
77790,499
85958,"166,167,297"
84956,"297,1184"
86160,"297,1184"
81198,"297,1184"
79958,297
75173,522
80289,"105,301,1182"
80397,"334,335,336"
81641,"40,41,47,48,297"
81844,297
78082,494
78197,297
86325,"297,1184"
86441,297
86682,"301,302,1184"
86822,490
86687,"297,1184"
86911,1184
81825,"297,1184"
81711,"161,165,166,167,297,582,583,586"
81869,297
78297,334
78786,"297,1184"
73580,1184
81572,297
81881,297
81882,297
81951,297
40602,297
81044,297
82147,"27,28,40,41,297"
78904,"516,518,519,520"
78981,297
78956,"27,28,40,41,297"
78315,1776
87948,"297,1184"
88089,297
82867,"297,1184"
82792,511
82814,"27,28,40,41,297"
83053,297
81476,"297,1184"
82550,"297,1184"
82676,"297,1184"
82693,297
79201,"297,1184"
79130,297
76350,297
79376,"297,1184"
79450,"297,1184"
74206,297
74335,297
74443,297
74474,297
74413,522
74026,27
88576,"297,1184"
88514,"297,1184"
88811,1184
88780,297
88903,297
83078,"297,1184"
83166,161
82812,297
51441,334
81383,360
81635,297
22855,297
29081,297
79591,501
79470,511
88640,"518,519"
88831,"297,1184"
88922,"393,394,395,515,517,521"
88940,"47,48,297"
73698,"516,519"
75134,"1901,1902,1993,2026"
74702,"297,1184"
75220,297
74889,490
74871,493
75191,297
75121,297
74447,487
74718,297
74909,490
81708,"297,1184"
81415,297
81680,297
81663,"297,1184"
81846,297
81924,504
83427,"297,1184"
83706,297
83625,"393,394"
83441,297
77335,297
76858,490
76867,490
76960,366
77186,490
77130,297
37625,28
80002,297
80017,"297,1184"
80102,360
89535,508
89634,517
89940,40
83968,297
84345,"515,516,521,1780,1788"
84244,297
84278,"297,1184"
84194,"297,1184"
74886,"27,28,40,41"
32074,297
74715,297
75082,490
75233,"518,519"
75224,516
75416,490
76059,490
67619,377
75990,490
75911,"297,1184,490"
76514,297
62291,297
76265,297
75006,"501,502,508"
75624,"167,168"
75552,27
75611,297
74867,297
74762,360
75045,"27,28"
82227,"297,1184"
82277,"297,1184"
82338,297
83659,"297,1184"
83661,297
62695,297
28328,"297,542"
62633,297
76058,334
76491,517
76595,297
76642,297
76856,88
90054,297
90170,297
77276,297
73131,334
77201,490
77240,"27,28,40,41,297"
76734,"27,28,40,41,42,47,48,49,50,51,63,71"
76846,297
76819,506
77004,297
77479,"54,55,3,4,5,16,209,210"
77426,"494,495"
77382,"297,490"
72898,542
77322,297
77265,490
84477,297
80453,1993
84359,"297,1184"
84282,"297,1184"
84748,1184
75660,501
76005,490
77250,494
77007,297
77595,"384,385,386"
77446,392
77869,297
77911,297
51058,297
77797,297
70137,297
77960,297
77881,517
78200,"209,210,297"
82282,"297,1184"
82443,"297,1184"
82598,"354,1355,1356,1357,1358,1359"
78622,"27,40"
78885,297
78890,"297,1184"
78891,"297,1184"
82827,"392,393,394,395,517,1533,1534,1535,1536,1537,1538,1539"
84119,297
84146,297
83762,297
80293,297
80902,"377,379"
81083,297
74807,"6,7,40,41,47,48,209,210,247,248,249,250"
78898,"297,1184"
69898,"166,167,168,297"
78866,297
90313,"297,1184"
90580,"297,1184"
78821,386
79192,517
79442,297
41964,"297,1184"
84827,297
76205,297
76190,517
76362,490
79174,"522,1776,297"
79819,297
79820,297
80320,"6,7,209"
82466,297
82705,297
82778,"297,1184"
80628,297
81066,297
78193,297
84428,297
84358,"297,1188"
84137,297
81210,297
73051,297
80936,494
81171,297
74201,504
74629,365
75318,522
75175,522
75135,"518,519"
75223,494
75405,490
75306,490
21208,297
81425,297
81597,"297,1184"
91305,"1780,1788,1794,1808,1831"
84648,"166,167,168,169,297,582,583,584,586,1184"
81187,"1908,1909,1910,1911,1915,1916,1933,1934,1935,1972,1973,1974,1977,1978,1979,1993"
82057,"297,1184"
82173,"297,368,1184"
82305,297
82306,"516,518"
76865,487
76486,297
76941,297
61487,297
76656,490
76839,490
78331,"40,41,297,28"
78274,297
78286,297
82721,"494,495"
82938,297
83088,297
83341,210
82907,395
83407,1184
83093,297
84597,"297,1184"
78242,297
83446,297
84908,297
84844,"297,1184"
81631,"47,297"
81850,509
82058,"297,1184"
24527,297
83666,297
83894,"297,1184"
83500,"297,1184"
75454,"297,1184,494,495"
84363,"297,1184"
84226,297
84578,"297,1184"
84652,"516,518,519"
84632,"28,29,40,297"
82364,360
84781,"297,1184"
85073,"297,1184"
85238,"27,28"
85548,297
85363,"47,297,1184"
85618,519
76850,"518,519,297"
76991,490
76900,490
77330,"384,385,386"
84513,297
85380,297
78275,"494,495"
78506,386
78614,297
85825,297
85826,"297,393,394,395,517,1184"
86131,"297,1184"
86321,297
86323,368
83395,1184
83866,385
83092,297
84522,297
84974,"297,542"
84890,297
81603,297
82325,"51,189,297,1184"
86889,297
86938,334
87082,"209,210,297"
87406,"326,327,328,329,330,1269,1270"
87562,365
75605,"492,514"
75784,"544,297"
75859,297
73036,297
91916,"166,167,168"
92123,360
84605,"297,1184"
86170,297
86183,297
76894,494
67082,297
77074,490
77058,297
77558,"2069,297,1184"
77408,"515,517,522"
87249,"297,1184"
87799,"297,1184"
88022,"297,1184"
88304,"297,1184"
88313,"297,1184"
88499,"297,1184"
88765,"297,1184"
88137,"167,297,583"
88865,297
88737,"297,1184"
88911,490
89113,"384,385"
89124,297
89348,348
89398,"28,297,1184"
83683,297
83886,"297,1184"
83896,1182
83824,"40,41,248,249,297"
82006,297
80998,297
82613,"297,1184"
82272,"494,495"
82635,297
89205,297
89786,297
90007,"297,1184"
90221,542
68928,297
69361,"297,1184"
92186,517
93181,"535,539,540,1750,1751,1752,1757,1760,1761"
86492,517
86802,297
79676,522
90114,297
90031,"6,7,248,249"
90879,490
90985,1993
90860,"27,28,40,41"
77698,"47,48"
77575,297
